case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
workspace/tuning-corpus/implication-chain-12-unsat.cnf,4,UNSAT,copying,361792,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,5,UNSAT,copying,361792,3832,53096,0.000,0.010
workspace/tuning-corpus/implication-chain-12-unsat.cnf,6,UNSAT,copying,361792,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,7,UNSAT,copying,361792,3832,53096,0.001,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,8,UNSAT,copying,361792,3832,53096,0.001,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,9,UNSAT,copying,361792,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,10,UNSAT,copying,361792,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,11,UNSAT,copying,361792,3832,53096,0.001,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,12,UNSAT,copying,361792,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,13,UNSAT,copying,361792,3832,53096,0.008,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,14,UNSAT,copying,361792,3832,53096,0.003,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,15,UNSAT,copying,361792,3832,53096,0.000,0.010
workspace/tuning-corpus/implication-chain-12-unsat.cnf,16,UNSAT,copying,361792,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,17,UNSAT,copying,361792,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,18,UNSAT,copying,361792,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,19,UNSAT,copying,361792,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,20,UNSAT,copying,361792,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,21,UNSAT,copying,361792,3832,53096,0.000,0.010
workspace/tuning-corpus/php-7-6-unsat.cnf,1,UNSAT,copying,68903904,401512,124808,0.028,0.037
workspace/tuning-corpus/php-7-6-unsat.cnf,2,UNSAT,copying,68903904,401384,124808,0.019,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,3,UNSAT,copying,68903904,400800,124808,0.024,0.035
workspace/tuning-corpus/php-7-6-unsat.cnf,4,UNSAT,copying,68903904,399192,124808,0.017,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,5,UNSAT,copying,68903904,398920,124808,0.016,0.023
workspace/tuning-corpus/php-7-6-unsat.cnf,6,UNSAT,copying,68903904,401168,124808,0.037,0.047
workspace/tuning-corpus/php-7-6-unsat.cnf,7,UNSAT,copying,68903904,398920,124808,0.017,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,8,UNSAT,copying,68903904,398920,124808,0.018,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,9,UNSAT,copying,68903904,401512,124808,0.023,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,10,UNSAT,copying,68903904,401536,124808,0.018,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,11,UNSAT,copying,68903904,401480,124808,0.022,0.036
workspace/tuning-corpus/php-7-6-unsat.cnf,12,UNSAT,copying,68903904,400480,124808,0.033,0.045
workspace/tuning-corpus/php-7-6-unsat.cnf,13,UNSAT,copying,68903904,401512,124808,0.018,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,14,UNSAT,copying,68903904,401536,124808,0.017,0.023
workspace/tuning-corpus/php-7-6-unsat.cnf,15,UNSAT,copying,68903904,398920,124808,0.016,0.022
workspace/tuning-corpus/php-7-6-unsat.cnf,16,UNSAT,copying,68903904,401384,124808,0.019,0.032
workspace/tuning-corpus/php-7-6-unsat.cnf,17,UNSAT,copying,68903904,399712,124808,0.016,0.023
workspace/tuning-corpus/php-7-6-unsat.cnf,18,UNSAT,copying,68903904,401512,124808,0.018,0.021
workspace/tuning-corpus/php-7-6-unsat.cnf,19,UNSAT,copying,68903904,401536,124808,0.017,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,20,UNSAT,copying,68903904,401536,124808,0.017,0.022
workspace/tuning-corpus/php-7-6-unsat.cnf,21,UNSAT,copying,68903904,401480,124808,0.020,0.025
